id,zipcode,lat,long,bedrooms,bathrooms,floors,waterfront,grade,condition,date,sqft_living,sqft_lot,sqft_above,sqft_basement,yr_built,yr_renovated,price
8815400410,98115,47.6751,-122.289,4,1.75,2,1,7,5,20150403,1890,4500,1490,400,1937,0,860000 
2824600290,98126,47.5743,-122.378,3,1.75,1,1,7,3,20150403,2100,5058,1340,760,1941,0,605000 
452001570,98107,47.6755,-122.37,2,1.75,2,1,7,4,20150403,1530,5000,1260,270,1989,0,576250 
7299600140,98092,47.2582,-122.198,3,2.5,2,1,8,3,20150403,1608,4000,1608,0,2014,0,274950 
7853230460,98065,47.5302,-121.849,3,2.5,2,1,7,3,20150403,2690,4819,2690,0,2004,0,555000 
4449800063,98117,47.6892,-122.393,2,1,1,1,7,5,20150403,750,2786,750,0,1947,0,435000 
9478500770,98042,47.367,-122.115,4,2.5,2,1,7,3,20150403,2570,4557,2570,0,2009,0,360000 
6840701095,98122,47.6059,-122.3,3,1,1.5,1,7,3,20150403,1740,4400,1740,0,1924,0,548500 
2475200330,98055,47.4735,-122.189,3,2.25,1.5,1,7,3,20150403,2010,4400,2010,0,1986,0,350000 
7852180530,98065,47.5303,-121.855,3,2.5,2,1,7,3,20150403,1390,4997,1390,0,2004,0,440000 
1646502355,98117,47.6845,-122.359,4,3.25,2,1,9,3,20150403,3080,4120,2380,700,2014,0,1280000 
6430500182,98103,47.6889,-122.352,4,3,1,1,9,3,20150403,3330,7650,1830,1500,2008,0,1205000 
9527310180,98011,47.7761,-122.169,3,2.5,2,1,8,3,20150403,2200,4692,2200,0,2005,0,480000 
5499200060,98115,47.6807,-122.291,4,3,2,1,8,3,20150403,2100,3800,2100,0,1972,0,635000 
4142450490,98038,47.3841,-122.042,3,2.5,2,1,7,3,20150403,1790,6452,1790,0,2004,0,315000 
255550270,98019,47.7453,-121.984,3,2.5,2,1,7,3,20150403,1970,3655,1970,0,2003,0,350000 
1139000072,98133,47.7074,-122.356,2,1.5,3,1,8,3,20150403,1180,834,1180,0,2009,0,325000 
8673400052,98107,47.67,-122.392,3,2.75,3,1,8,3,20150403,1370,1193,1370,0,2003,0,560000 
9268851380,98027,47.5394,-122.027,3,2.25,2.5,1,8,3,20150403,1620,998,1540,80,2012,0,461000 
1624079104,98024,47.5599,-121.911,3,2.25,2,1,8,3,20150402,2000,217800,2000,0,1996,0,540000 
1125079088,98014,47.6624,-121.868,2,1,1,1,6,2,20150402,1330,92782,1330,0,1950,0,455000 
2126079124,98019,47.7216,-121.907,4,2,2,1,7,2,20150402,1790,61419,1790,0,1988,0,375000 
126059021,98072,47.7617,-122.11,4,1,1.5,1,6,4,20150402,1020,42966,1020,0,1922,0,200000 
3530200020,98077,47.768,-122.092,4,2.5,2,1,9,3,20150402,3020,36893,3020,0,1986,2007,790000 
1668500090,98053,47.6495,-122.042,3,2.5,2,1,9,3,20150402,2770,39529,2770,0,1987,0,715000 
1323059098,98059,47.4842,-122.117,3,2,1,1,6,3,20150402,1220,14645,1220,0,1970,0,315000 
4067600160,98010,47.3388,-122.033,3,3.5,2,1,10,3,20150402,3240,23522,2130,1110,1992,0,902500 
4047200850,98019,47.767,-121.903,3,1.5,2,1,7,3,20150402,1620,21929,1620,0,1990,0,387000 
3585900500,98177,47.7591,-122.376,4,4.25,3,1,11,5,20150402,4720,21000,4720,0,1971,0,1525000 
3522049063,98001,47.3511,-122.266,4,2.5,2,1,10,3,20150402,3380,75794,3380,0,1997,0,639900 
2525049133,98039,47.6191,-122.234,5,2.25,1,1,7,4,20150402,2640,14959,1770,870,1929,0,1398000 
1725059252,98033,47.6585,-122.186,4,3.5,2,1,8,3,20150402,2770,24140,2770,0,1967,0,550000 
9808100150,98004,47.648,-122.218,5,3.75,1,1,11,3,20150402,5350,15360,3040,2310,2008,0,3345000 
797000330,98168,47.5061,-122.324,3,1.75,1,1,7,3,20150402,2150,19127,1650,500,1978,0,369900 
4022900951,98155,47.7712,-122.299,2,1,1,1,6,1,20150402,910,22725,910,0,1926,0,305000 
7785350010,98177,47.7475,-122.364,3,2.5,1,1,8,4,20150402,3570,15151,2400,1170,1981,0,935000 
1973800150,98034,47.718,-122.242,4,2.25,1,1,8,3,20150402,2330,14190,1740,590,1962,0,480000 
3303980140,98059,47.5182,-122.149,4,3,2,1,11,3,20150402,4160,13170,3040,1120,2001,0,1150000 
3365900175,98168,47.4758,-122.265,3,2.5,2,1,8,5,20150402,1600,5960,1600,0,1910,0,424305 
1775800220,98072,47.7417,-122.093,3,1.75,1,1,7,4,20150402,1000,14061,1000,0,1967,0,410988 
797000258,98168,47.5102,-122.324,2,2.75,2,1,7,3,20150402,2820,11770,1630,1190,1947,0,350000 
7763400035,98042,47.3715,-122.16,3,1.5,1,1,7,4,20150402,1440,12040,1440,0,1959,0,253500 
7504000510,98074,47.6318,-122.058,5,2.75,1,1,10,3,20150402,3330,12408,1740,1590,1976,0,750000 
5151600480,98003,47.3364,-122.318,3,1.75,1,1,8,4,20150402,1840,19501,1270,570,1972,0,248000 
1922000180,98040,47.5575,-122.211,4,3.75,2,1,9,4,20150402,3560,13959,3560,0,1972,0,1160000 
2927600435,98166,47.4527,-122.372,3,1,1,1,9,4,20150402,2200,21450,1600,600,1952,0,573500 
8902000267,98125,47.7088,-122.302,4,2.75,1,1,7,3,20150402,2260,7209,1330,930,2002,0,500000 
5451200280,98040,47.5342,-122.226,5,2.75,1,1,9,5,20150402,3090,12031,1600,1490,1968,0,1170000 
2680700280,98033,47.6605,-122.189,4,1.75,1,1,8,4,20150402,1790,8372,1340,450,1976,0,809000 
1623049174,98168,47.4805,-122.301,4,3,1,1,7,3,20150402,1920,12040,1920,0,1962,0,330000 
7683800200,98003,47.3347,-122.304,2,1.5,1,1,7,4,20150402,1270,32175,1270,0,1947,0,275000 
8016300240,98008,47.5982,-122.128,3,1.75,1,1,8,4,20150402,2260,11781,1520,740,1968,0,714000 
4023500362,98155,47.7611,-122.298,4,1.75,1,1,8,3,20150402,2040,9322,1440,600,1977,0,540000 
2581900060,98040,47.5393,-122.216,3,1.5,1,1,7,4,20150402,1710,17707,1180,530,1947,0,690000 
1423400260,98058,47.4572,-122.18,3,1.75,2,1,6,4,20150402,2050,9045,2050,0,1959,0,273000 
5423040140,98027,47.5677,-122.086,3,2.25,2,1,8,4,20150402,2300,9914,2300,0,1980,0,680000 
2451000070,98004,47.5831,-122.193,4,2.5,2,1,9,3,20150402,2770,8879,2770,0,2001,0,1400000 
6918720080,98007,47.6131,-122.145,6,3,2,1,8,3,20150402,2480,12000,2480,0,1972,0,725000 
522049122,98148,47.4297,-122.325,4,1.75,1,1,7,3,20150402,1320,7694,1320,0,1928,1972,195000 
2126059048,98034,47.7254,-122.175,3,1,1,1,6,3,20150402,1250,9427,1250,0,1931,0,294000 
1328310370,98058,47.4431,-122.133,3,2.5,1,1,8,4,20150402,2340,10005,1460,880,1978,0,375000 
1545804240,98038,47.3639,-122.048,3,1.5,1,1,7,4,20150402,1400,6865,1400,0,1986,0,252000 
6329000705,98146,47.5017,-122.377,2,1.5,1,1,7,4,20150402,2340,13380,1280,1060,1954,0,545000 
6629300120,98133,47.7491,-122.353,3,1,1,1,7,3,20150402,1200,6825,1200,0,1954,2013,402000 
2926049504,98125,47.7161,-122.317,3,2.25,1,1,8,3,20150402,1700,9008,1340,360,1985,0,500000 
524069049,98075,47.59,-122.058,3,1.5,1,1,7,4,20150402,1460,78408,1460,0,1963,0,700000 
7370600045,98177,47.7212,-122.364,3,1.75,1,1,8,3,20150402,1680,8100,1680,0,1950,0,640000 
898000200,98022,47.2021,-121.999,3,1,1,1,7,4,20150402,1200,7727,1200,0,1959,0,219950 
9269750010,98023,47.2848,-122.361,5,2,2,1,7,3,20150402,1210,12538,1210,0,1982,0,230000 
5078400035,98004,47.6226,-122.205,4,1.75,1,1,7,3,20150402,2360,8286,1320,1040,1952,0,875000 
1219000120,98166,47.4619,-122.344,4,1,1,1,5,2,20150402,1140,13440,1140,0,1944,0,340000 
6352600650,98074,47.6484,-122.08,4,2.5,2,1,10,3,20150402,3330,8897,3330,0,2001,0,936000 
766900250,98028,47.737,-122.225,3,1.75,1,1,7,4,20150402,1270,6017,1030,240,1990,0,406000 
3449820380,98056,47.512,-122.174,3,2.5,2,1,9,3,20150402,2710,6174,2710,0,1998,0,564450 
3982700088,98033,47.6894,-122.195,3,2.5,2,1,9,3,20150402,2720,7250,2720,0,1990,0,910000 
8564850200,98045,47.475,-121.737,5,2.5,2,1,9,3,20150402,3280,6553,3280,0,2012,0,594950 
4364700945,98126,47.5261,-122.376,4,2,1,1,6,5,20150402,2360,7080,1180,1180,1925,0,459000 
2215901650,98038,47.3528,-122.057,4,2.5,2,1,8,3,20150402,2140,7095,2140,0,1992,0,350000 
5363200200,98115,47.6919,-122.294,5,3.25,2.5,1,9,3,20150402,2980,7095,2980,0,1998,2007,932800 
2597710070,98058,47.4287,-122.163,2,2,1,1,8,4,20150402,1770,7607,1770,0,1987,0,360000 
2815600235,98136,47.5513,-122.394,2,1,1.5,1,7,4,20150402,840,7020,840,0,1943,0,450600 
2592401080,98034,47.7178,-122.168,3,2.5,1.5,1,7,4,20150402,1720,7950,1720,0,1972,0,525000 
5583200810,98118,47.5568,-122.271,2,1.5,2,1,7,3,20150402,2440,6900,1590,850,1910,0,662700 
6381500505,98125,47.7323,-122.304,3,1,1,1,7,3,20150402,1250,7157,1250,0,1944,2010,400000 
1377800135,98199,47.6462,-122.403,3,2,2.5,1,7,4,20150402,1730,6784,1730,0,1942,0,676000 
1277000240,98007,47.6239,-122.144,3,2.5,2,1,10,3,20150402,2540,6762,2540,0,1998,0,735000 
7156200005,98125,47.705,-122.299,3,1,1,1,7,3,20150402,1740,9163,1740,0,1954,0,575000 
269000970,98199,47.6418,-122.392,5,3.75,2,1,9,3,20150402,4450,7680,3460,990,2010,0,1300000 
3592500866,98112,47.6345,-122.302,3,2.75,1.5,1,8,4,20150402,3150,5520,2130,1020,1925,0,1206500 
3166900270,98030,47.3512,-122.135,3,2.5,2,1,9,3,20150402,2424,6143,2424,0,2014,0,391500 
7950303290,98118,47.5635,-122.282,3,1.75,1,1,7,5,20150402,2060,3500,1030,1030,1951,0,499950 
1513800170,98115,47.6889,-122.301,3,1,1,1,7,3,20150402,930,6572,930,0,1952,0,392500 
952000495,98126,47.5671,-122.378,4,2.5,1.5,1,7,5,20150402,2420,5118,1550,870,1926,0,598000 
2392100090,98116,47.565,-122.398,3,1.75,1,1,7,3,20150402,1570,6500,920,650,1948,0,550000 
2922701305,98117,47.6876,-122.366,2,1.75,1,1,7,4,20150402,1520,4220,840,680,1910,0,470000 
1336300610,98102,47.6279,-122.315,4,1.75,2,1,9,4,20150402,2040,5000,2040,0,1921,0,1272500 
7852020800,98065,47.5348,-121.866,3,2.5,2,1,8,3,20150402,1890,4808,1890,0,2000,0,465000 
1705400244,98118,47.5567,-122.279,2,1,1,1,7,5,20150402,1390,5346,960,430,1908,0,535000 
2313900810,98116,47.5723,-122.382,4,2,1.5,1,7,4,20150402,2220,5821,1380,840,1916,0,610000 
2848700095,98106,47.5688,-122.363,4,1.5,1,1,7,3,20150402,1960,5000,980,980,1912,0,412000 
6601200250,98001,47.2607,-122.25,4,2.5,2,1,8,3,20150402,1767,4500,1767,0,2006,0,205000 
7237300090,98042,47.371,-122.127,5,2.5,2,1,7,3,20150402,2400,4548,2400,0,2003,0,335000 
7852020670,98065,47.5336,-121.867,3,2.75,2,1,8,3,20150402,1890,3938,1890,0,1999,0,475000 
9547200835,98115,47.6765,-122.308,3,1,1.5,1,7,4,20150402,2030,4080,1840,190,1908,0,775000 
3735900205,98115,47.6899,-122.319,4,2.5,1.5,1,8,4,20150402,2450,4080,1490,960,1930,0,793000 
8944320280,98042,47.3885,-122.154,3,2.5,2,1,8,4,20150402,2110,4549,2110,0,1989,0,336000 
1498303905,98144,47.584,-122.294,4,1.5,1.5,1,8,4,20150402,1980,3240,1780,200,1930,0,615000 
567000025,98144,47.5953,-122.294,2,2.5,2,1,8,3,20150402,2330,3000,2330,0,1915,1994,577500 
4239410220,98092,47.3187,-122.182,2,1,2,1,7,4,20150402,1520,4700,1520,0,1978,0,210000 
1982200480,98107,47.6631,-122.361,4,2.5,1.5,1,7,5,20150402,2860,3638,1720,1140,1924,0,724950 
4443801590,98117,47.687,-122.389,2,1,1,1,6,4,20150402,950,3880,950,0,1919,0,520000 
255370420,98038,47.3531,-122.017,3,2.5,2,1,7,3,20150402,1990,3644,1990,0,2010,0,318200 
4083800340,98103,47.6647,-122.337,5,2,1.5,1,7,3,20150402,1380,4300,1380,0,1916,0,462000 
2597490410,98029,47.543,-122.01,3,2.5,2,1,8,3,20150402,2350,3798,2350,0,2013,0,740000 
525049174,98115,47.6845,-122.315,3,1.5,3,1,7,3,20150402,1180,1231,1180,0,2008,0,435000 
1189000225,98122,47.6132,-122.297,2,1.75,1,1,7,3,20150402,1200,3136,800,400,1904,2005,420000 
7518507055,98117,47.6775,-122.385,4,3.25,2,1,10,3,20150402,2630,2550,2030,600,2006,0,855000 
2770601912,98199,47.6493,-122.384,3,3.25,2,1,9,3,20150402,1550,1280,1220,330,2013,0,570000 
2768100510,98107,47.6692,-122.372,3,2,3,1,9,3,20150402,1530,1442,1530,0,2015,0,649000 
2026049183,98125,47.7265,-122.314,2,1.5,3,1,8,3,20150402,1230,1516,1230,0,2000,0,324950 
7548301050,98144,47.588,-122.304,2,1.5,2,1,8,3,20150402,1340,1402,1120,220,2008,0,390000 
8673400177,98107,47.6692,-122.392,3,3,3.5,1,8,3,20150402,1730,1074,1730,0,2006,0,525000 
1824079052,98024,47.5607,-121.961,4,3.25,2,1,10,4,20150401,4200,210394,4200,0,1993,0,1650000 
3326069026,98053,47.6989,-122.044,3,1.75,1,1,8,3,20150401,2340,57499,2340,0,1988,0,600000 
220069106,98022,47.2498,-122.003,3,2.5,1,1,9,3,20150401,1970,106722,1970,0,1985,0,599950 
3523069060,98038,47.4379,-122.011,3,1.75,1,1,7,4,20150401,1340,63597,1340,0,1963,0,415000 
1223089077,98045,47.4843,-121.719,3,1.75,1,1,8,3,20150401,4060,136290,2810,1250,1995,0,718000 
3401700040,98072,47.739,-122.129,3,2.5,2,1,10,3,20150401,3450,48787,3450,0,1987,0,905000 
1774220350,98077,47.771,-122.099,3,2.25,1,1,8,3,20150401,2370,38639,1930,440,1978,0,510000 
224069145,98075,47.5936,-122.012,3,1.75,1,1,8,3,20150401,1970,54450,1570,400,1980,0,650000 
1422300030,98045,47.4616,-121.711,3,2.25,2,1,8,3,20150401,1510,36224,1510,0,1991,0,415000 
8594400110,98092,47.3041,-122.066,3,1.75,1,1,8,3,20150401,1900,36769,1900,0,1987,0,335000 
4139910160,98006,47.5461,-122.122,5,3.25,2,1,12,3,20150401,4320,32840,4320,0,1990,0,1600000 
6446200060,98029,47.5516,-122.03,3,2.5,1,1,9,3,20150401,2590,35640,2590,0,1987,0,660000 
6116500366,98166,47.4508,-122.352,3,1,1,1,8,4,20150401,1530,19007,1290,240,1949,0,439000 
7574000080,98010,47.3299,-122.046,5,2,1,1,7,4,20150401,2360,19899,2360,0,1968,0,355500 
6645950070,98029,47.554,-122.036,4,3.5,2,1,11,3,20150401,5000,38012,3610,1390,2004,0,1450000 
98000740,98075,47.5848,-121.969,5,3.5,2,1,11,3,20150401,4380,14925,4380,0,2003,0,945000 
2817210210,98070,47.3743,-122.421,3,2,2,1,10,3,20150401,2632,18743,2632,0,2000,0,695000 
3447000030,98006,47.5718,-122.127,3,2,1,1,8,4,20150401,1410,11995,1410,0,1965,0,510000 
796000235,98168,47.5024,-122.333,2,1,1,1,6,4,20150401,1050,6250,840,210,1943,0,209950 
8126300610,98052,47.7056,-122.162,3,1.75,2,1,8,4,20150401,2080,12714,1540,540,1984,0,436800 
3840700600,98034,47.7146,-122.234,3,1,1,1,5,4,20150401,900,37800,700,200,1923,0,355000 
7524950210,98027,47.562,-122.081,4,2.5,2,1,9,4,20150401,2770,9798,2770,0,1986,0,910000 
3295610080,98075,47.5651,-122.034,4,2.75,2,1,10,3,20150401,4030,10888,4030,0,1997,0,912000 
7419500200,98033,47.6898,-122.189,5,3.25,2,1,10,3,20150401,3950,11438,3430,520,2006,0,1420000 
3824100082,98028,47.7728,-122.253,3,2.75,1,1,8,3,20150401,2010,11200,1360,650,1979,0,502000 
5160300030,98005,47.5938,-122.154,4,1.75,1,1,8,3,20150401,1870,10450,1620,250,1978,0,660000 
9533600185,98004,47.6276,-122.205,3,1.75,1,1,7,4,20150401,1700,8534,1700,0,1953,0,985000 
2800031,98168,47.4783,-122.265,3,1,1.5,1,6,4,20150401,1430,7599,1010,420,1930,0,235000 
5202500030,98052,47.6681,-122.143,3,1.5,1,1,7,3,20150401,1610,9964,1080,530,1977,0,514000 
4137010540,98092,47.2656,-122.217,3,2.5,2,1,8,3,20150401,1980,11900,1980,0,1990,0,220000 
7147800015,98188,47.441,-122.282,2,1.5,1,1,7,3,20150401,1430,9782,1430,0,1955,0,245500 
9407100300,98045,47.4444,-121.762,3,1,1,1,7,3,20150401,1260,9600,1260,0,1970,1995,320000 
7855801670,98006,47.562,-122.162,4,3.25,2,1,12,3,20150401,5180,19850,3540,1640,2006,0,2250000 
5589300370,98155,47.7529,-122.306,4,1,1.5,1,7,3,20150401,1200,11111,1200,0,1949,0,282000 
7280300042,98177,47.7764,-122.386,4,2.25,2,1,8,3,20150401,2330,7220,1600,730,1988,0,650000 
3558910640,98034,47.7097,-122.202,4,1.75,1,1,7,3,20150401,1860,9750,1460,400,1969,0,528000 
8078410250,98074,47.6364,-122.03,4,2.25,2,1,8,3,20150401,2090,8579,2090,0,1987,0,546200 
6705850020,98075,47.578,-122.056,4,2.5,2,1,10,3,20150401,3030,8335,3030,0,1992,0,740000 
127100005,98133,47.7744,-122.338,4,1.75,1,1,6,5,20150401,1800,8385,900,900,1950,0,377000 
6673050020,98055,47.4608,-122.196,6,2.5,1,1,8,4,20150401,2590,11250,1390,1200,1978,0,300000 
1830300090,98008,47.6385,-122.114,5,3,2,1,8,3,20150401,2520,13001,2010,510,1973,0,670000 
274000070,98030,47.3738,-122.214,5,2.75,1,1,7,5,20150401,2530,9375,1530,1000,1966,0,355000 
1545804460,98038,47.3643,-122.049,3,1.75,1,1,7,3,20150401,1530,9362,1530,0,1987,0,294000 
8074400150,98056,47.4969,-122.178,3,1,1,1,8,3,20150401,1410,8174,1410,0,1958,0,261500 
2193310300,98052,47.6952,-122.096,3,2,1,1,8,4,20150401,1430,9250,990,440,1983,0,510000 
3754700420,98034,47.7253,-122.197,3,1,1,1,7,3,20150401,1310,8400,1310,0,1972,1989,375000 
1377300005,98199,47.6433,-122.403,4,3.5,2,1,11,3,20150401,3470,8580,2500,970,2007,0,1445000 
7888000390,98198,47.3699,-122.309,3,1,1,1,7,3,20150401,1060,7473,1060,0,1959,0,235000 
6743700030,98033,47.6944,-122.175,4,2,2,1,6,4,20150401,2190,8402,2190,0,1928,0,540000 
1432400490,98058,47.4514,-122.178,3,1,1,1,6,3,20150401,1170,7560,1170,0,1958,0,145600 
8901000585,98125,47.7111,-122.309,4,1.75,1,1,7,3,20150401,1600,7400,1210,390,1973,0,525000 
2540830020,98011,47.7275,-122.232,3,2.25,1,1,7,3,20150401,1630,6449,1310,320,1986,0,445000 
2026049122,98133,47.7321,-122.334,3,1.5,1,1,7,4,20150401,1120,6653,1120,0,1937,0,425000 
7972604425,98106,47.5185,-122.345,4,1.5,1.5,1,7,3,20150401,1840,7076,1840,0,1957,0,210750 
6918730230,98034,47.7319,-122.204,4,2.25,2,1,7,5,20150401,1810,7068,1810,0,1976,0,485000 
5169700132,98059,47.5079,-122.158,4,2.5,2,1,9,3,20150401,2630,6283,2630,0,2006,0,507950 
4213910030,98155,47.7667,-122.33,4,2.5,2,1,8,3,20150401,1670,5116,1670,0,1999,0,550000 
9185700485,98112,47.6277,-122.286,4,3.5,2,1,10,5,20150401,4350,6000,2970,1380,1908,0,2538000 
7849200945,98065,47.5231,-121.82,2,1.75,1,1,6,4,20150401,1310,10200,1310,0,1947,0,306500 
2310050040,98038,47.3528,-122.041,4,2.5,2,1,7,3,20150401,1980,7334,1980,0,2003,0,361500 
3438502731,98106,47.5417,-122.355,3,1.5,1,1,8,3,20150401,1720,7110,1720,0,1955,0,323000 
2985800225,98105,47.6706,-122.268,3,1,1,1,7,3,20150401,1500,6800,1500,0,1943,0,525000 
6150200060,98133,47.7284,-122.339,2,1,1,1,7,4,20150401,1250,9270,1250,0,1948,0,370037 
1873100050,98052,47.7048,-122.109,5,2.75,2,1,8,3,20150401,2880,4425,2880,0,2005,0,733000 
8149600065,98116,47.5602,-122.39,4,3.5,2,1,8,3,20150401,3350,6350,2610,740,2009,0,844000 
2461900760,98136,47.5514,-122.385,3,1,1,1,7,4,20150401,1380,6250,1380,0,1918,0,553000 
9306500200,98058,47.4408,-122.161,3,3,2,1,8,3,20150401,2500,6000,2500,0,2012,0,432500 
9368700270,98178,47.503,-122.262,3,1.75,1,1,6,3,20150401,1160,5082,580,580,1942,0,137900 
7883603390,98108,47.5292,-122.323,4,1.75,2,1,7,3,20150401,1560,4290,1560,0,1994,0,270000 
7579200915,98116,47.5581,-122.385,5,4.5,2,1,9,3,20150401,3820,5750,2830,990,2000,0,920000 
4083306175,98103,47.6503,-122.338,3,1.75,1,1,7,4,20150401,1080,3200,880,200,1926,0,805000 
9530100085,98107,47.6681,-122.36,4,1.75,1.5,1,7,4,20150401,1820,6137,1690,130,1911,0,790000 
7338402690,98108,47.5329,-122.294,6,2,1,1,7,3,20150401,2020,7071,1010,1010,1979,0,335000 
5104530560,98038,47.3537,-122,3,2.5,2,1,8,3,20150401,2040,3810,2040,0,2006,0,208633 
9828700235,98112,47.6204,-122.292,3,1,1.5,1,7,5,20150401,1560,4500,1560,0,1915,0,669000 
923059259,98056,47.4917,-122.17,4,2.5,2,1,8,3,20150401,2720,5771,2720,0,2015,0,455950 
7967000130,98001,47.3525,-122.275,4,3,2,1,8,3,20150401,2050,4000,2050,0,2014,0,370228 
9542840570,98038,47.3661,-122.02,4,2.5,2,1,7,3,20150401,1620,4000,1620,0,2008,0,305000 
8714600145,98105,47.6689,-122.314,2,1.75,1,1,7,4,20150401,1240,4120,890,350,1906,0,540000 
809003085,98109,47.6389,-122.349,3,2.5,3,1,9,5,20150401,2130,3545,2130,0,1990,0,1065000 
6758700050,98103,47.6762,-122.354,3,2,2,1,8,5,20150401,1970,3420,1970,0,1913,0,812000 
7217400389,98122,47.6127,-122.299,3,3.25,2,1,8,3,20150401,1720,1977,1360,360,2007,0,547500 
3630060150,98029,47.5469,-121.997,3,2.5,2,1,8,3,20150401,2080,2625,2080,0,2006,0,550000 
3278606050,98126,47.5459,-122.368,3,3.5,2,1,7,3,20150401,1710,2212,1400,310,2013,0,362500 
2895800780,98106,47.5171,-122.347,3,1.75,2,1,8,3,20150401,1410,2052,1410,0,2014,0,279800 
3879901290,98119,47.6265,-122.364,3,2.5,3,1,9,3,20150401,1350,941,1350,0,2007,0,874000 
2902201126,98102,47.6408,-122.327,3,3,2,1,8,3,20150401,1420,991,1040,380,2005,0,615000 
476000110,98107,47.6715,-122.392,2,2.25,3,1,7,3,20150401,1200,1137,1200,0,2007,0,445000 
2724079014,98024,47.5353,-121.897,3,3.25,2,1,9,3,20150331,2970,234788,2040,930,1991,0,721500 
1824079073,98024,47.5669,-121.956,5,4.25,2,1,10,3,20150331,4650,108464,3260,1390,1999,0,985000 
1125069064,98053,47.6624,-122.01,4,2.5,2,1,8,3,20150331,2770,89298,2770,0,2004,0,700000 
1523069128,98027,47.48,-122.03,5,2.75,1,1,8,4,20150331,2910,85377,1510,1400,1966,0,625000 
1423069102,98027,47.4733,-121.994,3,2.5,2,1,7,3,20150331,2000,35438,2000,0,1968,2005,430000 
9286730020,98004,47.6312,-122.224,5,3.25,1,1,10,3,20150331,3890,20005,2260,1630,1977,0,1802750 
2420069003,98022,47.2138,-121.982,3,2.5,1,1,6,4,20150331,1620,79993,1620,0,1960,0,299000 
6113400047,98166,47.4278,-122.343,4,2.25,1,1,7,4,20150331,2410,14985,1950,460,1965,0,530000 
1471701410,98059,47.4611,-122.067,5,2.25,1.5,1,7,4,20150331,1700,13500,1700,0,1962,0,347950 
9522300010,98034,47.6995,-122.228,3,3.5,2,1,12,3,20150331,4560,14608,4560,0,1990,0,1490000 
9414100030,98033,47.652,-122.2,4,3.25,1,1,9,3,20150331,3330,17533,1750,1580,1969,0,975000 
3303960080,98059,47.5198,-122.157,5,3.25,2,1,11,3,20150331,3500,10457,3500,0,2001,0,972800 
3423049165,98188,47.445,-122.276,3,1,1,1,7,3,20150331,1270,12733,1270,0,1955,0,240000 
1423049019,98178,47.4852,-122.251,2,1,1,1,5,3,20150331,580,7500,580,0,1943,0,220000 
7971300020,98005,47.6162,-122.174,5,2,1,1,7,4,20150331,2960,10960,1500,1460,1957,0,800000 
3343901961,98056,47.5116,-122.191,3,1,1,1,7,3,20150331,1430,12420,1430,0,1964,0,255000 
9542300430,98005,47.5976,-122.178,4,1.75,1,1,9,3,20150331,2260,12238,2260,0,1967,0,833000 
2607760190,98045,47.4817,-121.802,4,2.5,2,1,8,3,20150331,2180,9861,2180,0,1997,0,480000 
3294700320,98055,47.4734,-122.198,2,1,1,1,7,3,20150331,1070,8750,1070,0,1951,0,325000 
4406000620,98058,47.4292,-122.152,3,1,1,1,7,3,20150331,1020,7615,1020,0,1981,0,231750 
1118000080,98112,47.6308,-122.287,4,3.75,1,1,9,3,20150331,3600,16101,3600,0,1951,0,1925000 
8085400410,98004,47.6354,-122.208,3,1,1,1,7,3,20150331,1410,9656,960,450,1953,0,920000 
6414100482,98125,47.7228,-122.314,2,1,1,1,7,3,20150331,1630,12059,1270,360,1947,0,500000 
3396200300,98052,47.7219,-122.102,3,1.75,1,1,8,3,20150331,2110,7129,1280,830,1982,0,540000 
537000445,98003,47.3255,-122.304,3,1,1,1,7,4,20150331,1250,8200,1250,0,1954,0,282950 
647100096,98040,47.5833,-122.219,3,1.5,2,1,8,3,20150331,2230,8558,2230,0,1960,0,685000 
8087800480,98052,47.6544,-122.134,5,2.5,1,1,7,4,20150331,2040,9597,1240,800,1963,0,480000 
6802210450,98022,47.1937,-121.99,3,2.25,1,1,7,4,20150331,1570,9096,1180,390,1991,0,272950 
1437580600,98074,47.6102,-121.993,5,4.5,2,1,10,3,20150331,4140,7924,4140,0,2005,0,1060000 
293620180,98075,47.6016,-122.074,4,2.5,2,1,10,3,20150331,3510,6745,3510,0,1998,0,900000 
4441300240,98117,47.6972,-122.4,3,2,1,1,9,4,20150331,3660,22410,1830,1830,1947,0,1200000 
7715801030,98074,47.6255,-122.059,4,2.5,2,1,7,4,20150331,1620,8125,1620,0,1983,0,510000 
8118600025,98146,47.5093,-122.387,4,1,1,1,7,4,20150331,1560,7980,1170,390,1939,0,552500 
5437400100,98027,47.5631,-122.085,4,2.5,2,1,8,3,20150331,2370,9679,2370,0,1984,0,675000 
5116000170,98028,47.7768,-122.268,3,2.5,2,1,8,3,20150331,1300,10484,1300,0,1983,0,374990 
2873000920,98031,47.4189,-122.168,3,1.75,1,1,7,3,20150331,1430,7210,1430,0,1975,0,257000 
8899200720,98055,47.4547,-122.209,3,2.25,1,1,7,4,20150331,1470,7857,1180,290,1973,0,312000 
3298300420,98008,47.6228,-122.121,3,1,1,1,6,3,20150331,990,7590,990,0,1959,0,354000 
8078350090,98029,47.5718,-122.021,3,2.5,2,1,8,3,20150331,2040,7503,2040,0,1987,0,619000 
6413100270,98125,47.7152,-122.322,3,1.75,1,1,8,3,20150331,1540,9000,1540,0,1971,0,490000 
